"Participant","Experimental_Group","recruitment_platform","Messages","Effects_Perception","AI_or_Hum"
15,"Not Disclosed","Prolific","Human5_EP",5,"Human"
15,"Not Disclosed","Prolific","Human6_EP",5,"Human"
15,"Not Disclosed","Prolific","Human7_EP",5,"Human"
15,"Not Disclosed","Prolific","Human8_EP",5,"Human"
15,"Not Disclosed","Prolific","Human9_EP",5,"Human"
15,"Not Disclosed","Prolific","Human10_EP",5,"Human"
15,"Not Disclosed","Prolific","Human11_EP",5,"Human"
15,"Not Disclosed","Prolific","Human12_EP",5,"Human"
15,"Not Disclosed","Prolific","Human13_EP",1,"Human"
15,"Not Disclosed","Prolific","Human14_EP",5,"Human"
15,"Not Disclosed","Prolific","Human15_EP",5,"Human"
16,"Disclosed","Prolific","AI1_EP",4.66666666666667,"AI"
16,"Disclosed","Prolific","AI2_EP",4.33333333333333,"AI"
16,"Disclosed","Prolific","AI3_EP",5,"AI"
16,"Disclosed","Prolific","AI4_EP",5,"AI"
16,"Disclosed","Prolific","AI5_EP",4.66666666666667,"AI"
16,"Disclosed","Prolific","AI6_EP",4.66666666666667,"AI"
16,"Disclosed","Prolific","AI7_EP",5,"AI"
16,"Disclosed","Prolific","AI8_EP",4.33333333333333,"AI"
16,"Disclosed","Prolific","AI9_EP",5,"AI"
16,"Disclosed","Prolific","AI10_EP",4.33333333333333,"AI"
16,"Disclosed","Prolific","AI11_EP",5,"AI"
16,"Disclosed","Prolific","AI12_EP",2.33333333333333,"AI"
16,"Disclosed","Prolific","AI13_EP",3.33333333333333,"AI"
16,"Disclosed","Prolific","AI14_EP",5,"AI"
16,"Disclosed","Prolific","AI15_EP",3.66666666666667,"AI"
16,"Disclosed","Prolific","Human1_EP",4,"Human"
16,"Disclosed","Prolific","Human2_EP",4.66666666666667,"Human"
16,"Disclosed","Prolific","Human3_EP",2.66666666666667,"Human"
16,"Disclosed","Prolific","Human4_EP",5,"Human"
16,"Disclosed","Prolific","Human5_EP",5,"Human"
16,"Disclosed","Prolific","Human6_EP",4.66666666666667,"Human"
16,"Disclosed","Prolific","Human7_EP",3,"Human"
16,"Disclosed","Prolific","Human8_EP",5,"Human"
16,"Disclosed","Prolific","Human9_EP",4.66666666666667,"Human"
16,"Disclosed","Prolific","Human10_EP",3.66666666666667,"Human"
16,"Disclosed","Prolific","Human11_EP",5,"Human"
16,"Disclosed","Prolific","Human12_EP",5,"Human"
16,"Disclosed","Prolific","Human13_EP",4,"Human"
16,"Disclosed","Prolific","Human14_EP",3,"Human"
16,"Disclosed","Prolific","Human15_EP",5,"Human"
17,"Disclosed","Prolific","AI1_EP",4,"AI"
17,"Disclosed","Prolific","AI2_EP",3.33333333333333,"AI"
17,"Disclosed","Prolific","AI3_EP",3.33333333333333,"AI"
17,"Disclosed","Prolific","AI4_EP",5,"AI"
17,"Disclosed","Prolific","AI5_EP",4,"AI"
17,"Disclosed","Prolific","AI6_EP",4.33333333333333,"AI"
17,"Disclosed","Prolific","AI7_EP",5,"AI"
17,"Disclosed","Prolific","AI8_EP",4,"AI"
17,"Disclosed","Prolific","AI9_EP",5,"AI"
17,"Disclosed","Prolific","AI10_EP",4,"AI"
17,"Disclosed","Prolific","AI11_EP",4.33333333333333,"AI"
17,"Disclosed","Prolific","AI12_EP",1.66666666666667,"AI"
17,"Disclosed","Prolific","AI13_EP",4,"AI"
17,"Disclosed","Prolific","AI14_EP",4,"AI"
17,"Disclosed","Prolific","AI15_EP",4,"AI"
17,"Disclosed","Prolific","Human1_EP",4,"Human"
17,"Disclosed","Prolific","Human2_EP",4,"Human"
17,"Disclosed","Prolific","Human3_EP",2.33333333333333,"Human"
17,"Disclosed","Prolific","Human4_EP",5,"Human"
17,"Disclosed","Prolific","Human5_EP",4,"Human"
17,"Disclosed","Prolific","Human6_EP",4.33333333333333,"Human"
17,"Disclosed","Prolific","Human7_EP",2.33333333333333,"Human"
17,"Disclosed","Prolific","Human8_EP",4,"Human"
17,"Disclosed","Prolific","Human9_EP",4,"Human"
17,"Disclosed","Prolific","Human10_EP",4.66666666666667,"Human"
17,"Disclosed","Prolific","Human11_EP",4.66666666666667,"Human"
17,"Disclosed","Prolific","Human12_EP",5,"Human"
17,"Disclosed","Prolific","Human13_EP",3,"Human"
17,"Disclosed","Prolific","Human14_EP",4,"Human"
17,"Disclosed","Prolific","Human15_EP",4,"Human"
18,"Disclosed","Prolific","AI1_EP",4.66666666666667,"AI"
18,"Disclosed","Prolific","AI2_EP",3.66666666666667,"AI"
18,"Disclosed","Prolific","AI3_EP",2.66666666666667,"AI"
18,"Disclosed","Prolific","AI4_EP",5,"AI"
18,"Disclosed","Prolific","AI5_EP",5,"AI"
18,"Disclosed","Prolific","AI6_EP",5,"AI"
18,"Disclosed","Prolific","AI7_EP",5,"AI"
18,"Disclosed","Prolific","AI8_EP",5,"AI"
18,"Disclosed","Prolific","AI9_EP",5,"AI"
18,"Disclosed","Prolific","AI10_EP",4.66666666666667,"AI"
18,"Disclosed","Prolific","AI11_EP",5,"AI"
18,"Disclosed","Prolific","AI12_EP",1,"AI"
18,"Disclosed","Prolific","AI13_EP",4.33333333333333,"AI"
18,"Disclosed","Prolific","AI14_EP",4.66666666666667,"AI"
18,"Disclosed","Prolific","AI15_EP",4.66666666666667,"AI"
18,"Disclosed","Prolific","Human1_EP",3,"Human"
18,"Disclosed","Prolific","Human2_EP",4,"Human"
18,"Disclosed","Prolific","Human3_EP",2,"Human"
18,"Disclosed","Prolific","Human4_EP",5,"Human"
18,"Disclosed","Prolific","Human5_EP",4.66666666666667,"Human"
18,"Disclosed","Prolific","Human6_EP",4.33333333333333,"Human"
18,"Disclosed","Prolific","Human7_EP",3.66666666666667,"Human"
18,"Disclosed","Prolific","Human8_EP",4.66666666666667,"Human"
18,"Disclosed","Prolific","Human9_EP",4,"Human"
18,"Disclosed","Prolific","Human10_EP",5,"Human"
18,"Disclosed","Prolific","Human11_EP",4.66666666666667,"Human"
18,"Disclosed","Prolific","Human12_EP",4.66666666666667,"Human"
18,"Disclosed","Prolific","Human13_EP",3.33333333333333,"Human"
18,"Disclosed","Prolific","Human14_EP",5,"Human"
18,"Disclosed","Prolific","Human15_EP",4.33333333333333,"Human"
19,"Not Disclosed","Prolific","AI1_EP",3.33333333333333,"AI"
19,"Not Disclosed","Prolific","AI2_EP",2,"AI"
19,"Not Disclosed","Prolific","AI3_EP",2,"AI"
19,"Not Disclosed","Prolific","AI4_EP",4,"AI"
19,"Not Disclosed","Prolific","AI5_EP",4,"AI"
19,"Not Disclosed","Prolific","AI6_EP",4,"AI"
19,"Not Disclosed","Prolific","AI7_EP",4,"AI"
19,"Not Disclosed","Prolific","AI8_EP",4,"AI"
19,"Not Disclosed","Prolific","AI9_EP",3.33333333333333,"AI"
19,"Not Disclosed","Prolific","AI10_EP",2.66666666666667,"AI"
19,"Not Disclosed","Prolific","AI11_EP",4,"AI"
19,"Not Disclosed","Prolific","AI12_EP",2,"AI"
19,"Not Disclosed","Prolific","AI13_EP",2,"AI"
19,"Not Disclosed","Prolific","AI14_EP",3,"AI"
19,"Not Disclosed","Prolific","AI15_EP",2,"AI"
19,"Not Disclosed","Prolific","Human1_EP",2,"Human"
19,"Not Disclosed","Prolific","Human2_EP",2,"Human"
19,"Not Disclosed","Prolific","Human3_EP",2.33333333333333,"Human"
19,"Not Disclosed","Prolific","Human4_EP",4,"Human"
19,"Not Disclosed","Prolific","Human5_EP",2,"Human"
19,"Not Disclosed","Prolific","Human6_EP",2.66666666666667,"Human"
19,"Not Disclosed","Prolific","Human7_EP",2.33333333333333,"Human"
19,"Not Disclosed","Prolific","Human8_EP",2.66666666666667,"Human"
19,"Not Disclosed","Prolific","Human9_EP",2,"Human"
19,"Not Disclosed","Prolific","Human10_EP",2.66666666666667,"Human"
19,"Not Disclosed","Prolific","Human11_EP",2.66666666666667,"Human"
19,"Not Disclosed","Prolific","Human12_EP",4,"Human"
19,"Not Disclosed","Prolific","Human13_EP",1.66666666666667,"Human"
19,"Not Disclosed","Prolific","Human14_EP",2,"Human"
19,"Not Disclosed","Prolific","Human15_EP",2,"Human"
20,"Not Disclosed","Prolific","AI1_EP",3.66666666666667,"AI"
20,"Not Disclosed","Prolific","AI2_EP",4,"AI"
20,"Not Disclosed","Prolific","AI3_EP",3.66666666666667,"AI"
20,"Not Disclosed","Prolific","AI4_EP",2,"AI"
20,"Not Disclosed","Prolific","AI5_EP",4,"AI"
20,"Not Disclosed","Prolific","AI6_EP",3.66666666666667,"AI"
20,"Not Disclosed","Prolific","AI7_EP",4,"AI"
20,"Not Disclosed","Prolific","AI8_EP",3.66666666666667,"AI"
20,"Not Disclosed","Prolific","AI9_EP",4.66666666666667,"AI"
20,"Not Disclosed","Prolific","AI10_EP",2.66666666666667,"AI"
20,"Not Disclosed","Prolific","AI11_EP",3.33333333333333,"AI"
20,"Not Disclosed","Prolific","AI12_EP",1,"AI"
20,"Not Disclosed","Prolific","AI13_EP",3,"AI"
20,"Not Disclosed","Prolific","AI14_EP",2.66666666666667,"AI"
20,"Not Disclosed","Prolific","AI15_EP",3,"AI"
20,"Not Disclosed","Prolific","Human1_EP",1,"Human"
20,"Not Disclosed","Prolific","Human2_EP",3.33333333333333,"Human"
20,"Not Disclosed","Prolific","Human3_EP",1,"Human"
20,"Not Disclosed","Prolific","Human4_EP",4,"Human"
20,"Not Disclosed","Prolific","Human5_EP",3.33333333333333,"Human"
20,"Not Disclosed","Prolific","Human6_EP",2.66666666666667,"Human"
20,"Not Disclosed","Prolific","Human7_EP",1,"Human"
20,"Not Disclosed","Prolific","Human8_EP",2.33333333333333,"Human"
20,"Not Disclosed","Prolific","Human9_EP",4.33333333333333,"Human"
20,"Not Disclosed","Prolific","Human10_EP",5,"Human"
20,"Not Disclosed","Prolific","Human11_EP",4.66666666666667,"Human"
20,"Not Disclosed","Prolific","Human12_EP",3,"Human"
20,"Not Disclosed","Prolific","Human13_EP",3.33333333333333,"Human"
20,"Not Disclosed","Prolific","Human14_EP",1,"Human"
20,"Not Disclosed","Prolific","Human15_EP",1.33333333333333,"Human"
21,"Not Disclosed","Prolific","AI1_EP",4.66666666666667,"AI"
21,"Not Disclosed","Prolific","AI2_EP",4,"AI"
21,"Not Disclosed","Prolific","AI3_EP",5,"AI"
21,"Not Disclosed","Prolific","AI4_EP",5,"AI"
21,"Not Disclosed","Prolific","AI5_EP",4.66666666666667,"AI"
21,"Not Disclosed","Prolific","AI6_EP",5,"AI"
21,"Not Disclosed","Prolific","AI7_EP",5,"AI"
21,"Not Disclosed","Prolific","AI8_EP",2,"AI"
21,"Not Disclosed","Prolific","AI9_EP",4.66666666666667,"AI"
21,"Not Disclosed","Prolific","AI10_EP",4.33333333333333,"AI"
21,"Not Disclosed","Prolific","AI11_EP",5,"AI"
21,"Not Disclosed","Prolific","AI12_EP",2.33333333333333,"AI"
21,"Not Disclosed","Prolific","AI13_EP",4.66666666666667,"AI"
21,"Not Disclosed","Prolific","AI14_EP",4.33333333333333,"AI"
21,"Not Disclosed","Prolific","AI15_EP",5,"AI"
21,"Not Disclosed","Prolific","Human1_EP",4,"Human"
21,"Not Disclosed","Prolific","Human2_EP",5,"Human"
21,"Not Disclosed","Prolific","Human3_EP",3.33333333333333,"Human"
21,"Not Disclosed","Prolific","Human4_EP",4.66666666666667,"Human"
21,"Not Disclosed","Prolific","Human5_EP",5,"Human"
21,"Not Disclosed","Prolific","Human6_EP",5,"Human"
21,"Not Disclosed","Prolific","Human7_EP",4.66666666666667,"Human"
21,"Not Disclosed","Prolific","Human8_EP",4,"Human"
21,"Not Disclosed","Prolific","Human9_EP",5,"Human"
21,"Not Disclosed","Prolific","Human10_EP",5,"Human"
21,"Not Disclosed","Prolific","Human11_EP",4.66666666666667,"Human"
21,"Not Disclosed","Prolific","Human12_EP",5,"Human"
21,"Not Disclosed","Prolific","Human13_EP",5,"Human"
21,"Not Disclosed","Prolific","Human14_EP",4.33333333333333,"Human"
21,"Not Disclosed","Prolific","Human15_EP",5,"Human"
22,"Not Disclosed","Prolific","AI1_EP",5,"AI"
22,"Not Disclosed","Prolific","AI2_EP",4.33333333333333,"AI"
22,"Not Disclosed","Prolific","AI3_EP",4.66666666666667,"AI"
22,"Not Disclosed","Prolific","AI4_EP",5,"AI"
22,"Not Disclosed","Prolific","AI5_EP",5,"AI"
22,"Not Disclosed","Prolific","AI6_EP",5,"AI"
22,"Not Disclosed","Prolific","AI7_EP",5,"AI"
22,"Not Disclosed","Prolific","AI8_EP",5,"AI"
22,"Not Disclosed","Prolific","AI9_EP",5,"AI"
22,"Not Disclosed","Prolific","AI10_EP",4.66666666666667,"AI"
22,"Not Disclosed","Prolific","AI11_EP",5,"AI"
22,"Not Disclosed","Prolific","AI12_EP",4.66666666666667,"AI"
22,"Not Disclosed","Prolific","AI13_EP",4.66666666666667,"AI"
22,"Not Disclosed","Prolific","AI14_EP",4.66666666666667,"AI"
22,"Not Disclosed","Prolific","AI15_EP",4.66666666666667,"AI"
22,"Not Disclosed","Prolific","Human1_EP",4.66666666666667,"Human"
22,"Not Disclosed","Prolific","Human2_EP",4.66666666666667,"Human"
22,"Not Disclosed","Prolific","Human3_EP",4.66666666666667,"Human"
22,"Not Disclosed","Prolific","Human4_EP",5,"Human"
22,"Not Disclosed","Prolific","Human5_EP",4.66666666666667,"Human"
22,"Not Disclosed","Prolific","Human6_EP",4.66666666666667,"Human"
22,"Not Disclosed","Prolific","Human7_EP",4.66666666666667,"Human"
22,"Not Disclosed","Prolific","Human8_EP",5,"Human"
22,"Not Disclosed","Prolific","Human9_EP",4.66666666666667,"Human"
22,"Not Disclosed","Prolific","Human10_EP",5,"Human"
22,"Not Disclosed","Prolific","Human11_EP",5,"Human"
22,"Not Disclosed","Prolific","Human12_EP",5,"Human"
22,"Not Disclosed","Prolific","Human13_EP",5,"Human"
22,"Not Disclosed","Prolific","Human14_EP",5,"Human"
22,"Not Disclosed","Prolific","Human15_EP",4.33333333333333,"Human"
23,"Not Disclosed","Prolific","AI1_EP",4.33333333333333,"AI"
23,"Not Disclosed","Prolific","AI2_EP",3.33333333333333,"AI"
23,"Not Disclosed","Prolific","AI3_EP",3.33333333333333,"AI"
23,"Not Disclosed","Prolific","AI4_EP",4,"AI"
23,"Not Disclosed","Prolific","AI5_EP",4.33333333333333,"AI"
23,"Not Disclosed","Prolific","AI6_EP",4.33333333333333,"AI"
23,"Not Disclosed","Prolific","AI7_EP",4.33333333333333,"AI"
23,"Not Disclosed","Prolific","AI8_EP",4.66666666666667,"AI"
23,"Not Disclosed","Prolific","AI9_EP",4.33333333333333,"AI"
23,"Not Disclosed","Prolific","AI10_EP",4,"AI"
23,"Not Disclosed","Prolific","AI11_EP",4.33333333333333,"AI"
23,"Not Disclosed","Prolific","AI12_EP",3,"AI"
23,"Not Disclosed","Prolific","AI13_EP",4,"AI"
23,"Not Disclosed","Prolific","AI14_EP",4,"AI"
23,"Not Disclosed","Prolific","AI15_EP",4,"AI"
23,"Not Disclosed","Prolific","Human1_EP",2.66666666666667,"Human"
23,"Not Disclosed","Prolific","Human2_EP",4,"Human"
23,"Not Disclosed","Prolific","Human3_EP",3,"Human"
23,"Not Disclosed","Prolific","Human4_EP",4.33333333333333,"Human"
23,"Not Disclosed","Prolific","Human5_EP",3.66666666666667,"Human"
23,"Not Disclosed","Prolific","Human6_EP",4.33333333333333,"Human"
23,"Not Disclosed","Prolific","Human7_EP",4.66666666666667,"Human"
23,"Not Disclosed","Prolific","Human8_EP",4.33333333333333,"Human"
23,"Not Disclosed","Prolific","Human9_EP",3.33333333333333,"Human"
23,"Not Disclosed","Prolific","Human10_EP",4.33333333333333,"Human"
23,"Not Disclosed","Prolific","Human11_EP",4,"Human"
23,"Not Disclosed","Prolific","Human12_EP",4.66666666666667,"Human"
23,"Not Disclosed","Prolific","Human13_EP",2,"Human"
23,"Not Disclosed","Prolific","Human14_EP",5,"Human"
23,"Not Disclosed","Prolific","Human15_EP",4.33333333333333,"Human"
24,"Not Disclosed","Prolific","AI1_EP",4,"AI"
24,"Not Disclosed","Prolific","AI2_EP",2.33333333333333,"AI"
24,"Not Disclosed","Prolific","AI3_EP",2,"AI"
24,"Not Disclosed","Prolific","AI4_EP",4,"AI"
24,"Not Disclosed","Prolific","AI5_EP",4,"AI"
24,"Not Disclosed","Prolific","AI6_EP",4,"AI"
24,"Not Disclosed","Prolific","AI7_EP",4,"AI"
24,"Not Disclosed","Prolific","AI8_EP",4,"AI"
24,"Not Disclosed","Prolific","AI9_EP",4,"AI"
24,"Not Disclosed","Prolific","AI10_EP",4,"AI"
24,"Not Disclosed","Prolific","AI11_EP",4,"AI"
24,"Not Disclosed","Prolific","AI12_EP",2,"AI"
24,"Not Disclosed","Prolific","AI13_EP",3.33333333333333,"AI"
24,"Not Disclosed","Prolific","AI14_EP",2.33333333333333,"AI"
24,"Not Disclosed","Prolific","AI15_EP",3.33333333333333,"AI"
24,"Not Disclosed","Prolific","Human1_EP",2,"Human"
24,"Not Disclosed","Prolific","Human2_EP",3,"Human"
24,"Not Disclosed","Prolific","Human3_EP",2.66666666666667,"Human"
24,"Not Disclosed","Prolific","Human4_EP",4,"Human"
24,"Not Disclosed","Prolific","Human5_EP",3.66666666666667,"Human"
24,"Not Disclosed","Prolific","Human6_EP",3,"Human"
24,"Not Disclosed","Prolific","Human7_EP",3.66666666666667,"Human"
24,"Not Disclosed","Prolific","Human8_EP",3.66666666666667,"Human"
24,"Not Disclosed","Prolific","Human9_EP",2.33333333333333,"Human"
24,"Not Disclosed","Prolific","Human10_EP",4,"Human"
24,"Not Disclosed","Prolific","Human11_EP",3.66666666666667,"Human"
24,"Not Disclosed","Prolific","Human12_EP",4,"Human"
24,"Not Disclosed","Prolific","Human13_EP",2.66666666666667,"Human"
24,"Not Disclosed","Prolific","Human14_EP",4,"Human"
24,"Not Disclosed","Prolific","Human15_EP",2.66666666666667,"Human"
25,"Disclosed","Prolific","AI1_EP",5,"AI"
25,"Disclosed","Prolific","AI2_EP",4,"AI"
25,"Disclosed","Prolific","AI3_EP",3.66666666666667,"AI"
25,"Disclosed","Prolific","AI4_EP",5,"AI"
25,"Disclosed","Prolific","AI5_EP",4.66666666666667,"AI"
25,"Disclosed","Prolific","AI6_EP",5,"AI"
25,"Disclosed","Prolific","AI7_EP",5,"AI"
25,"Disclosed","Prolific","AI8_EP",4.66666666666667,"AI"
25,"Disclosed","Prolific","AI9_EP",4.66666666666667,"AI"
25,"Disclosed","Prolific","AI10_EP",4.66666666666667,"AI"
25,"Disclosed","Prolific","AI11_EP",4.66666666666667,"AI"
25,"Disclosed","Prolific","AI12_EP",3.66666666666667,"AI"
25,"Disclosed","Prolific","AI13_EP",4.33333333333333,"AI"
25,"Disclosed","Prolific","AI14_EP",4.66666666666667,"AI"
25,"Disclosed","Prolific","AI15_EP",4.66666666666667,"AI"
25,"Disclosed","Prolific","Human1_EP",4,"Human"
25,"Disclosed","Prolific","Human2_EP",4.66666666666667,"Human"
25,"Disclosed","Prolific","Human3_EP",1,"Human"
25,"Disclosed","Prolific","Human4_EP",5,"Human"
25,"Disclosed","Prolific","Human5_EP",4.66666666666667,"Human"
25,"Disclosed","Prolific","Human6_EP",4.66666666666667,"Human"
25,"Disclosed","Prolific","Human7_EP",4.66666666666667,"Human"
25,"Disclosed","Prolific","Human8_EP",4.66666666666667,"Human"
25,"Disclosed","Prolific","Human9_EP",4,"Human"
25,"Disclosed","Prolific","Human10_EP",5,"Human"
25,"Disclosed","Prolific","Human11_EP",4.66666666666667,"Human"
25,"Disclosed","Prolific","Human12_EP",4.66666666666667,"Human"
25,"Disclosed","Prolific","Human13_EP",4.66666666666667,"Human"
25,"Disclosed","Prolific","Human14_EP",5,"Human"
25,"Disclosed","Prolific","Human15_EP",4,"Human"
26,"Not Disclosed","Prolific","AI1_EP",5,"AI"
26,"Not Disclosed","Prolific","AI2_EP",4.33333333333333,"AI"
26,"Not Disclosed","Prolific","AI3_EP",5,"AI"
26,"Not Disclosed","Prolific","AI4_EP",5,"AI"
26,"Not Disclosed","Prolific","AI5_EP",5,"AI"
26,"Not Disclosed","Prolific","AI6_EP",5,"AI"
26,"Not Disclosed","Prolific","AI7_EP",5,"AI"
26,"Not Disclosed","Prolific","AI8_EP",5,"AI"
26,"Not Disclosed","Prolific","AI9_EP",5,"AI"
26,"Not Disclosed","Prolific","AI10_EP",5,"AI"
26,"Not Disclosed","Prolific","AI11_EP",5,"AI"
26,"Not Disclosed","Prolific","AI12_EP",4,"AI"
26,"Not Disclosed","Prolific","AI13_EP",4.33333333333333,"AI"
26,"Not Disclosed","Prolific","AI14_EP",5,"AI"
26,"Not Disclosed","Prolific","AI15_EP",4.66666666666667,"AI"
26,"Not Disclosed","Prolific","Human1_EP",3,"Human"
26,"Not Disclosed","Prolific","Human2_EP",4.33333333333333,"Human"
26,"Not Disclosed","Prolific","Human3_EP",2.66666666666667,"Human"
26,"Not Disclosed","Prolific","Human4_EP",5,"Human"
26,"Not Disclosed","Prolific","Human5_EP",5,"Human"
26,"Not Disclosed","Prolific","Human6_EP",5,"Human"
26,"Not Disclosed","Prolific","Human7_EP",4,"Human"
26,"Not Disclosed","Prolific","Human8_EP",5,"Human"
26,"Not Disclosed","Prolific","Human9_EP",5,"Human"
26,"Not Disclosed","Prolific","Human10_EP",5,"Human"
26,"Not Disclosed","Prolific","Human11_EP",5,"Human"
26,"Not Disclosed","Prolific","Human12_EP",5,"Human"
26,"Not Disclosed","Prolific","Human13_EP",2.66666666666667,"Human"
26,"Not Disclosed","Prolific","Human14_EP",5,"Human"
26,"Not Disclosed","Prolific","Human15_EP",4,"Human"
27,"Not Disclosed","Prolific","AI1_EP",4.66666666666667,"AI"
27,"Not Disclosed","Prolific","AI2_EP",4,"AI"
27,"Not Disclosed","Prolific","AI3_EP",3.66666666666667,"AI"
27,"Not Disclosed","Prolific","AI4_EP",5,"AI"
27,"Not Disclosed","Prolific","AI5_EP",5,"AI"
27,"Not Disclosed","Prolific","AI6_EP",5,"AI"
27,"Not Disclosed","Prolific","AI7_EP",4.66666666666667,"AI"
27,"Not Disclosed","Prolific","AI8_EP",4.33333333333333,"AI"
27,"Not Disclosed","Prolific","AI9_EP",5,"AI"
27,"Not Disclosed","Prolific","AI10_EP",4.66666666666667,"AI"
27,"Not Disclosed","Prolific","AI11_EP",5,"AI"
27,"Not Disclosed","Prolific","AI12_EP",3.66666666666667,"AI"
27,"Not Disclosed","Prolific","AI13_EP",4.33333333333333,"AI"
27,"Not Disclosed","Prolific","AI14_EP",4.66666666666667,"AI"
27,"Not Disclosed","Prolific","AI15_EP",4.66666666666667,"AI"
27,"Not Disclosed","Prolific","Human1_EP",3.66666666666667,"Human"
27,"Not Disclosed","Prolific","Human2_EP",4.66666666666667,"Human"
27,"Not Disclosed","Prolific","Human3_EP",3.33333333333333,"Human"
27,"Not Disclosed","Prolific","Human4_EP",5,"Human"
27,"Not Disclosed","Prolific","Human5_EP",4,"Human"
27,"Not Disclosed","Prolific","Human6_EP",5,"Human"
27,"Not Disclosed","Prolific","Human7_EP",4.33333333333333,"Human"
27,"Not Disclosed","Prolific","Human8_EP",4.66666666666667,"Human"
27,"Not Disclosed","Prolific","Human9_EP",4.33333333333333,"Human"
27,"Not Disclosed","Prolific","Human10_EP",4.66666666666667,"Human"
27,"Not Disclosed","Prolific","Human11_EP",5,"Human"
27,"Not Disclosed","Prolific","Human12_EP",5,"Human"
27,"Not Disclosed","Prolific","Human13_EP",4.33333333333333,"Human"
27,"Not Disclosed","Prolific","Human14_EP",5,"Human"
27,"Not Disclosed","Prolific","Human15_EP",4.66666666666667,"Human"
28,"Not Disclosed","Prolific","AI1_EP",5,"AI"
28,"Not Disclosed","Prolific","AI2_EP",3,"AI"
28,"Not Disclosed","Prolific","AI3_EP",2.66666666666667,"AI"
28,"Not Disclosed","Prolific","AI4_EP",5,"AI"
28,"Not Disclosed","Prolific","AI5_EP",4,"AI"
28,"Not Disclosed","Prolific","AI6_EP",4.66666666666667,"AI"
28,"Not Disclosed","Prolific","AI7_EP",5,"AI"
28,"Not Disclosed","Prolific","AI8_EP",4.66666666666667,"AI"
28,"Not Disclosed","Prolific","AI9_EP",5,"AI"
28,"Not Disclosed","Prolific","AI10_EP",5,"AI"
28,"Not Disclosed","Prolific","AI11_EP",5,"AI"
28,"Not Disclosed","Prolific","AI12_EP",2.66666666666667,"AI"
28,"Not Disclosed","Prolific","AI13_EP",3.66666666666667,"AI"
28,"Not Disclosed","Prolific","AI14_EP",4.33333333333333,"AI"
28,"Not Disclosed","Prolific","AI15_EP",4.33333333333333,"AI"
28,"Not Disclosed","Prolific","Human1_EP",3.66666666666667,"Human"
28,"Not Disclosed","Prolific","Human2_EP",4.33333333333333,"Human"
28,"Not Disclosed","Prolific","Human3_EP",3,"Human"
28,"Not Disclosed","Prolific","Human4_EP",4.66666666666667,"Human"
28,"Not Disclosed","Prolific","Human5_EP",4.66666666666667,"Human"
28,"Not Disclosed","Prolific","Human6_EP",4.33333333333333,"Human"
28,"Not Disclosed","Prolific","Human7_EP",4,"Human"
28,"Not Disclosed","Prolific","Human8_EP",4.66666666666667,"Human"
