"Participant","Experimental_Group","recruitment_platform","AIper_neg","Messages","Effects_Perception","AI_or_Hum"
13,"Not Disclosed","Prolific",2.625,"Human1_EP",2.66666666666667,"Human"
13,"Not Disclosed","Prolific",2.625,"Human2_EP",3.33333333333333,"Human"
13,"Not Disclosed","Prolific",2.625,"Human3_EP",4,"Human"
13,"Not Disclosed","Prolific",2.625,"Human4_EP",3.66666666666667,"Human"
13,"Not Disclosed","Prolific",2.625,"Human5_EP",4,"Human"
13,"Not Disclosed","Prolific",2.625,"Human6_EP",4,"Human"
13,"Not Disclosed","Prolific",2.625,"Human7_EP",2.33333333333333,"Human"
13,"Not Disclosed","Prolific",2.625,"Human8_EP",3.66666666666667,"Human"
13,"Not Disclosed","Prolific",2.625,"Human9_EP",3,"Human"
13,"Not Disclosed","Prolific",2.625,"Human10_EP",3.66666666666667,"Human"
13,"Not Disclosed","Prolific",2.625,"Human11_EP",2.66666666666667,"Human"
13,"Not Disclosed","Prolific",2.625,"Human12_EP",4,"Human"
13,"Not Disclosed","Prolific",2.625,"Human13_EP",3.33333333333333,"Human"
13,"Not Disclosed","Prolific",2.625,"Human14_EP",3.66666666666667,"Human"
13,"Not Disclosed","Prolific",2.625,"Human15_EP",4,"Human"
14,"Disclosed","Prolific",2.625,"AI1_EP",4.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI2_EP",3,"AI"
14,"Disclosed","Prolific",2.625,"AI3_EP",2.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI4_EP",3.66666666666667,"AI"
14,"Disclosed","Prolific",2.625,"AI5_EP",4.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI6_EP",4.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI7_EP",3.66666666666667,"AI"
14,"Disclosed","Prolific",2.625,"AI8_EP",2.66666666666667,"AI"
14,"Disclosed","Prolific",2.625,"AI9_EP",4.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI10_EP",3.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI11_EP",4.66666666666667,"AI"
14,"Disclosed","Prolific",2.625,"AI12_EP",1.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI13_EP",3.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI14_EP",3.33333333333333,"AI"
14,"Disclosed","Prolific",2.625,"AI15_EP",3,"AI"
14,"Disclosed","Prolific",2.625,"Human1_EP",2,"Human"
14,"Disclosed","Prolific",2.625,"Human2_EP",2,"Human"
14,"Disclosed","Prolific",2.625,"Human3_EP",1.66666666666667,"Human"
14,"Disclosed","Prolific",2.625,"Human4_EP",4.33333333333333,"Human"
14,"Disclosed","Prolific",2.625,"Human5_EP",4,"Human"
14,"Disclosed","Prolific",2.625,"Human6_EP",3,"Human"
14,"Disclosed","Prolific",2.625,"Human7_EP",2.66666666666667,"Human"
14,"Disclosed","Prolific",2.625,"Human8_EP",3.33333333333333,"Human"
14,"Disclosed","Prolific",2.625,"Human9_EP",3.33333333333333,"Human"
14,"Disclosed","Prolific",2.625,"Human10_EP",3.33333333333333,"Human"
14,"Disclosed","Prolific",2.625,"Human11_EP",3.33333333333333,"Human"
14,"Disclosed","Prolific",2.625,"Human12_EP",4.33333333333333,"Human"
14,"Disclosed","Prolific",2.625,"Human13_EP",3.33333333333333,"Human"
14,"Disclosed","Prolific",2.625,"Human14_EP",3.33333333333333,"Human"
14,"Disclosed","Prolific",2.625,"Human15_EP",3.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"AI1_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI2_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI3_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI4_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI5_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI6_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI7_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI8_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI9_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI10_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI11_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI12_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI13_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI14_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"AI15_EP",3.33333333333333,"AI"
15,"Disclosed","Prolific",2.5,"Human1_EP",4,"Human"
15,"Disclosed","Prolific",2.5,"Human2_EP",3.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"Human3_EP",3.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"Human4_EP",4.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"Human5_EP",4.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"Human6_EP",4,"Human"
15,"Disclosed","Prolific",2.5,"Human7_EP",3.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"Human8_EP",4,"Human"
15,"Disclosed","Prolific",2.5,"Human9_EP",4.66666666666667,"Human"
15,"Disclosed","Prolific",2.5,"Human10_EP",4.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"Human11_EP",4.66666666666667,"Human"
15,"Disclosed","Prolific",2.5,"Human12_EP",4.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"Human13_EP",4,"Human"
15,"Disclosed","Prolific",2.5,"Human14_EP",4.33333333333333,"Human"
15,"Disclosed","Prolific",2.5,"Human15_EP",3.33333333333333,"Human"
16,"Not Disclosed","Prolific",2.625,"AI1_EP",4.66666666666667,"AI"
16,"Not Disclosed","Prolific",2.625,"AI2_EP",4.33333333333333,"AI"
16,"Not Disclosed","Prolific",2.625,"AI3_EP",3.66666666666667,"AI"
16,"Not Disclosed","Prolific",2.625,"AI4_EP",4.66666666666667,"AI"
16,"Not Disclosed","Prolific",2.625,"AI5_EP",5,"AI"
16,"Not Disclosed","Prolific",2.625,"AI6_EP",5,"AI"
16,"Not Disclosed","Prolific",2.625,"AI7_EP",4.66666666666667,"AI"
16,"Not Disclosed","Prolific",2.625,"AI8_EP",5,"AI"
16,"Not Disclosed","Prolific",2.625,"AI9_EP",4.33333333333333,"AI"
16,"Not Disclosed","Prolific",2.625,"AI10_EP",4.66666666666667,"AI"
16,"Not Disclosed","Prolific",2.625,"AI11_EP",5,"AI"
16,"Not Disclosed","Prolific",2.625,"AI12_EP",3.33333333333333,"AI"
16,"Not Disclosed","Prolific",2.625,"AI13_EP",5,"AI"
16,"Not Disclosed","Prolific",2.625,"AI14_EP",4.33333333333333,"AI"
16,"Not Disclosed","Prolific",2.625,"AI15_EP",4,"AI"
16,"Not Disclosed","Prolific",2.625,"Human1_EP",2.66666666666667,"Human"
16,"Not Disclosed","Prolific",2.625,"Human2_EP",3.33333333333333,"Human"
16,"Not Disclosed","Prolific",2.625,"Human3_EP",3.66666666666667,"Human"
16,"Not Disclosed","Prolific",2.625,"Human4_EP",5,"Human"
16,"Not Disclosed","Prolific",2.625,"Human5_EP",4,"Human"
16,"Not Disclosed","Prolific",2.625,"Human6_EP",4,"Human"
16,"Not Disclosed","Prolific",2.625,"Human7_EP",5,"Human"
16,"Not Disclosed","Prolific",2.625,"Human8_EP",4.66666666666667,"Human"
16,"Not Disclosed","Prolific",2.625,"Human9_EP",4,"Human"
16,"Not Disclosed","Prolific",2.625,"Human10_EP",4.66666666666667,"Human"
16,"Not Disclosed","Prolific",2.625,"Human11_EP",4.66666666666667,"Human"
16,"Not Disclosed","Prolific",2.625,"Human12_EP",5,"Human"
16,"Not Disclosed","Prolific",2.625,"Human13_EP",3.33333333333333,"Human"
16,"Not Disclosed","Prolific",2.625,"Human14_EP",5,"Human"
16,"Not Disclosed","Prolific",2.625,"Human15_EP",4,"Human"
17,"Disclosed","Prolific",3.25,"AI1_EP",5,"AI"
17,"Disclosed","Prolific",3.25,"AI2_EP",3.66666666666667,"AI"
17,"Disclosed","Prolific",3.25,"AI3_EP",3.33333333333333,"AI"
17,"Disclosed","Prolific",3.25,"AI4_EP",5,"AI"
17,"Disclosed","Prolific",3.25,"AI5_EP",5,"AI"
17,"Disclosed","Prolific",3.25,"AI6_EP",5,"AI"
17,"Disclosed","Prolific",3.25,"AI7_EP",5,"AI"
17,"Disclosed","Prolific",3.25,"AI8_EP",5,"AI"
17,"Disclosed","Prolific",3.25,"AI9_EP",5,"AI"
17,"Disclosed","Prolific",3.25,"AI10_EP",4.66666666666667,"AI"
17,"Disclosed","Prolific",3.25,"AI11_EP",5,"AI"
17,"Disclosed","Prolific",3.25,"AI12_EP",2.66666666666667,"AI"
17,"Disclosed","Prolific",3.25,"AI13_EP",3.66666666666667,"AI"
17,"Disclosed","Prolific",3.25,"AI14_EP",4.33333333333333,"AI"
17,"Disclosed","Prolific",3.25,"AI15_EP",4,"AI"
17,"Disclosed","Prolific",3.25,"Human1_EP",4.33333333333333,"Human"
17,"Disclosed","Prolific",3.25,"Human2_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human3_EP",2.33333333333333,"Human"
17,"Disclosed","Prolific",3.25,"Human4_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human5_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human6_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human7_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human8_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human9_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human10_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human11_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human12_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human13_EP",3.66666666666667,"Human"
17,"Disclosed","Prolific",3.25,"Human14_EP",5,"Human"
17,"Disclosed","Prolific",3.25,"Human15_EP",4.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"AI1_EP",3.66666666666667,"AI"
18,"Disclosed","Prolific",2.25,"AI2_EP",2.66666666666667,"AI"
18,"Disclosed","Prolific",2.25,"AI3_EP",4,"AI"
18,"Disclosed","Prolific",2.25,"AI4_EP",3.66666666666667,"AI"
18,"Disclosed","Prolific",2.25,"AI5_EP",3.66666666666667,"AI"
18,"Disclosed","Prolific",2.25,"AI6_EP",3.66666666666667,"AI"
18,"Disclosed","Prolific",2.25,"AI7_EP",3.33333333333333,"AI"
18,"Disclosed","Prolific",2.25,"AI8_EP",2,"AI"
18,"Disclosed","Prolific",2.25,"AI9_EP",2.66666666666667,"AI"
18,"Disclosed","Prolific",2.25,"AI10_EP",2,"AI"
18,"Disclosed","Prolific",2.25,"AI11_EP",4.33333333333333,"AI"
18,"Disclosed","Prolific",2.25,"AI12_EP",5,"AI"
18,"Disclosed","Prolific",2.25,"AI13_EP",3.33333333333333,"AI"
18,"Disclosed","Prolific",2.25,"AI14_EP",2.66666666666667,"AI"
18,"Disclosed","Prolific",2.25,"AI15_EP",3.33333333333333,"AI"
18,"Disclosed","Prolific",2.25,"Human1_EP",2.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"Human2_EP",4,"Human"
18,"Disclosed","Prolific",2.25,"Human3_EP",1.33333333333333,"Human"
18,"Disclosed","Prolific",2.25,"Human4_EP",2.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"Human5_EP",3.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"Human6_EP",4.33333333333333,"Human"
18,"Disclosed","Prolific",2.25,"Human7_EP",1,"Human"
18,"Disclosed","Prolific",2.25,"Human8_EP",2.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"Human9_EP",2.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"Human10_EP",2.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"Human11_EP",2,"Human"
18,"Disclosed","Prolific",2.25,"Human12_EP",2.33333333333333,"Human"
18,"Disclosed","Prolific",2.25,"Human13_EP",2.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"Human14_EP",1.66666666666667,"Human"
18,"Disclosed","Prolific",2.25,"Human15_EP",1.66666666666667,"Human"
19,"Not Disclosed","Prolific",2.5,"AI1_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI2_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI3_EP",4.66666666666667,"AI"
19,"Not Disclosed","Prolific",2.5,"AI4_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI5_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI6_EP",4.66666666666667,"AI"
19,"Not Disclosed","Prolific",2.5,"AI7_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI8_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI9_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI10_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI11_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI12_EP",4.66666666666667,"AI"
19,"Not Disclosed","Prolific",2.5,"AI13_EP",4.33333333333333,"AI"
19,"Not Disclosed","Prolific",2.5,"AI14_EP",5,"AI"
19,"Not Disclosed","Prolific",2.5,"AI15_EP",4.33333333333333,"AI"
19,"Not Disclosed","Prolific",2.5,"Human1_EP",4.66666666666667,"Human"
19,"Not Disclosed","Prolific",2.5,"Human2_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human3_EP",3.66666666666667,"Human"
19,"Not Disclosed","Prolific",2.5,"Human4_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human5_EP",4.66666666666667,"Human"
19,"Not Disclosed","Prolific",2.5,"Human6_EP",4.66666666666667,"Human"
19,"Not Disclosed","Prolific",2.5,"Human7_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human8_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human9_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human10_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human11_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human12_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human13_EP",4.33333333333333,"Human"
19,"Not Disclosed","Prolific",2.5,"Human14_EP",5,"Human"
19,"Not Disclosed","Prolific",2.5,"Human15_EP",4.33333333333333,"Human"
20,"Not Disclosed","Prolific",3.625,"AI1_EP",4.66666666666667,"AI"
20,"Not Disclosed","Prolific",3.625,"AI2_EP",4.66666666666667,"AI"
20,"Not Disclosed","Prolific",3.625,"AI3_EP",4,"AI"
20,"Not Disclosed","Prolific",3.625,"AI4_EP",4,"AI"
20,"Not Disclosed","Prolific",3.625,"AI5_EP",4.66666666666667,"AI"
20,"Not Disclosed","Prolific",3.625,"AI6_EP",4.33333333333333,"AI"
20,"Not Disclosed","Prolific",3.625,"AI7_EP",4.66666666666667,"AI"
20,"Not Disclosed","Prolific",3.625,"AI8_EP",4.66666666666667,"AI"
20,"Not Disclosed","Prolific",3.625,"AI9_EP",4.66666666666667,"AI"
20,"Not Disclosed","Prolific",3.625,"AI10_EP",4,"AI"
20,"Not Disclosed","Prolific",3.625,"AI11_EP",4.33333333333333,"AI"
20,"Not Disclosed","Prolific",3.625,"AI12_EP",4,"AI"
20,"Not Disclosed","Prolific",3.625,"AI13_EP",4,"AI"
20,"Not Disclosed","Prolific",3.625,"AI14_EP",4.33333333333333,"AI"
20,"Not Disclosed","Prolific",3.625,"AI15_EP",4.66666666666667,"AI"
20,"Not Disclosed","Prolific",3.625,"Human1_EP",4,"Human"
20,"Not Disclosed","Prolific",3.625,"Human2_EP",4,"Human"
20,"Not Disclosed","Prolific",3.625,"Human3_EP",3.33333333333333,"Human"
20,"Not Disclosed","Prolific",3.625,"Human4_EP",4.66666666666667,"Human"
20,"Not Disclosed","Prolific",3.625,"Human5_EP",4.33333333333333,"Human"
20,"Not Disclosed","Prolific",3.625,"Human6_EP",4.66666666666667,"Human"
20,"Not Disclosed","Prolific",3.625,"Human7_EP",3.66666666666667,"Human"
20,"Not Disclosed","Prolific",3.625,"Human8_EP",4.66666666666667,"Human"
20,"Not Disclosed","Prolific",3.625,"Human9_EP",4.66666666666667,"Human"
20,"Not Disclosed","Prolific",3.625,"Human10_EP",4.66666666666667,"Human"
20,"Not Disclosed","Prolific",3.625,"Human11_EP",4.66666666666667,"Human"
20,"Not Disclosed","Prolific",3.625,"Human12_EP",4.33333333333333,"Human"
20,"Not Disclosed","Prolific",3.625,"Human13_EP",4.33333333333333,"Human"
20,"Not Disclosed","Prolific",3.625,"Human14_EP",4.66666666666667,"Human"
20,"Not Disclosed","Prolific",3.625,"Human15_EP",4,"Human"
21,"Not Disclosed","Prolific",3.25,"AI1_EP",5,"AI"
21,"Not Disclosed","Prolific",3.25,"AI2_EP",4.66666666666667,"AI"
21,"Not Disclosed","Prolific",3.25,"AI3_EP",5,"AI"
21,"Not Disclosed","Prolific",3.25,"AI4_EP",5,"AI"
21,"Not Disclosed","Prolific",3.25,"AI5_EP",5,"AI"
21,"Not Disclosed","Prolific",3.25,"AI6_EP",5,"AI"
21,"Not Disclosed","Prolific",3.25,"AI7_EP",5,"AI"
21,"Not Disclosed","Prolific",3.25,"AI8_EP",4.66666666666667,"AI"
21,"Not Disclosed","Prolific",3.25,"AI9_EP",5,"AI"
21,"Not Disclosed","Prolific",3.25,"AI10_EP",4.66666666666667,"AI"
21,"Not Disclosed","Prolific",3.25,"AI11_EP",5,"AI"
21,"Not Disclosed","Prolific",3.25,"AI12_EP",2.66666666666667,"AI"
21,"Not Disclosed","Prolific",3.25,"AI13_EP",4,"AI"
21,"Not Disclosed","Prolific",3.25,"AI14_EP",4.66666666666667,"AI"
21,"Not Disclosed","Prolific",3.25,"AI15_EP",4.33333333333333,"AI"
21,"Not Disclosed","Prolific",3.25,"Human1_EP",3.33333333333333,"Human"
21,"Not Disclosed","Prolific",3.25,"Human2_EP",3.66666666666667,"Human"
21,"Not Disclosed","Prolific",3.25,"Human3_EP",3,"Human"
21,"Not Disclosed","Prolific",3.25,"Human4_EP",4.66666666666667,"Human"
21,"Not Disclosed","Prolific",3.25,"Human5_EP",4,"Human"
21,"Not Disclosed","Prolific",3.25,"Human6_EP",5,"Human"
21,"Not Disclosed","Prolific",3.25,"Human7_EP",5,"Human"
21,"Not Disclosed","Prolific",3.25,"Human8_EP",4.33333333333333,"Human"
21,"Not Disclosed","Prolific",3.25,"Human9_EP",4,"Human"
21,"Not Disclosed","Prolific",3.25,"Human10_EP",5,"Human"
21,"Not Disclosed","Prolific",3.25,"Human11_EP",4.66666666666667,"Human"
21,"Not Disclosed","Prolific",3.25,"Human12_EP",5,"Human"
21,"Not Disclosed","Prolific",3.25,"Human13_EP",4,"Human"
21,"Not Disclosed","Prolific",3.25,"Human14_EP",5,"Human"
21,"Not Disclosed","Prolific",3.25,"Human15_EP",4,"Human"
22,"Not Disclosed","Prolific",3.125,"AI1_EP",2.66666666666667,"AI"
22,"Not Disclosed","Prolific",3.125,"AI2_EP",2.66666666666667,"AI"
22,"Not Disclosed","Prolific",3.125,"AI3_EP",2,"AI"
22,"Not Disclosed","Prolific",3.125,"AI4_EP",4,"AI"
22,"Not Disclosed","Prolific",3.125,"AI5_EP",2.66666666666667,"AI"
22,"Not Disclosed","Prolific",3.125,"AI6_EP",3.33333333333333,"AI"
22,"Not Disclosed","Prolific",3.125,"AI7_EP",4.33333333333333,"AI"
22,"Not Disclosed","Prolific",3.125,"AI8_EP",3,"AI"
22,"Not Disclosed","Prolific",3.125,"AI9_EP",4,"AI"
22,"Not Disclosed","Prolific",3.125,"AI10_EP",3.66666666666667,"AI"
22,"Not Disclosed","Prolific",3.125,"AI11_EP",4.33333333333333,"AI"
22,"Not Disclosed","Prolific",3.125,"AI12_EP",2.66666666666667,"AI"
22,"Not Disclosed","Prolific",3.125,"AI13_EP",2.33333333333333,"AI"
22,"Not Disclosed","Prolific",3.125,"AI14_EP",3,"AI"
22,"Not Disclosed","Prolific",3.125,"AI15_EP",2,"AI"
22,"Not Disclosed","Prolific",3.125,"Human1_EP",2,"Human"
22,"Not Disclosed","Prolific",3.125,"Human2_EP",2.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human3_EP",2.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human4_EP",4.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human5_EP",2.66666666666667,"Human"
22,"Not Disclosed","Prolific",3.125,"Human6_EP",2.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human7_EP",2,"Human"
22,"Not Disclosed","Prolific",3.125,"Human8_EP",3.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human9_EP",2.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human10_EP",3.66666666666667,"Human"
22,"Not Disclosed","Prolific",3.125,"Human11_EP",3.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human12_EP",3.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human13_EP",3.33333333333333,"Human"
22,"Not Disclosed","Prolific",3.125,"Human14_EP",5,"Human"
22,"Not Disclosed","Prolific",3.125,"Human15_EP",2.33333333333333,"Human"
23,"Disclosed","Prolific",3.125,"AI1_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI2_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI3_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI4_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI5_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI6_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI7_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI8_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI9_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI10_EP",4.66666666666667,"AI"
23,"Disclosed","Prolific",3.125,"AI11_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI12_EP",4.33333333333333,"AI"
23,"Disclosed","Prolific",3.125,"AI13_EP",4.66666666666667,"AI"
23,"Disclosed","Prolific",3.125,"AI14_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"AI15_EP",5,"AI"
23,"Disclosed","Prolific",3.125,"Human1_EP",4,"Human"
23,"Disclosed","Prolific",3.125,"Human2_EP",4.66666666666667,"Human"
23,"Disclosed","Prolific",3.125,"Human3_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human4_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human5_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human6_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human7_EP",4,"Human"
23,"Disclosed","Prolific",3.125,"Human8_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human9_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human10_EP",4.66666666666667,"Human"
23,"Disclosed","Prolific",3.125,"Human11_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human12_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human13_EP",3,"Human"
23,"Disclosed","Prolific",3.125,"Human14_EP",5,"Human"
23,"Disclosed","Prolific",3.125,"Human15_EP",4.33333333333333,"Human"
24,"Not Disclosed","Prolific",2.5,"AI1_EP",4.33333333333333,"AI"
24,"Not Disclosed","Prolific",2.5,"AI2_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI3_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI4_EP",4.66666666666667,"AI"
24,"Not Disclosed","Prolific",2.5,"AI5_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI6_EP",4.33333333333333,"AI"
24,"Not Disclosed","Prolific",2.5,"AI7_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI8_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI9_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI10_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI11_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI12_EP",3.66666666666667,"AI"
24,"Not Disclosed","Prolific",2.5,"AI13_EP",4.66666666666667,"AI"
24,"Not Disclosed","Prolific",2.5,"AI14_EP",5,"AI"
24,"Not Disclosed","Prolific",2.5,"AI15_EP",4.33333333333333,"AI"
24,"Not Disclosed","Prolific",2.5,"Human1_EP",3,"Human"
24,"Not Disclosed","Prolific",2.5,"Human2_EP",4.33333333333333,"Human"
24,"Not Disclosed","Prolific",2.5,"Human3_EP",1.33333333333333,"Human"
24,"Not Disclosed","Prolific",2.5,"Human4_EP",5,"Human"
24,"Not Disclosed","Prolific",2.5,"Human5_EP",5,"Human"
24,"Not Disclosed","Prolific",2.5,"Human6_EP",5,"Human"
24,"Not Disclosed","Prolific",2.5,"Human7_EP",2,"Human"
24,"Not Disclosed","Prolific",2.5,"Human8_EP",3,"Human"
24,"Not Disclosed","Prolific",2.5,"Human9_EP",4,"Human"
24,"Not Disclosed","Prolific",2.5,"Human10_EP",5,"Human"
24,"Not Disclosed","Prolific",2.5,"Human11_EP",3.66666666666667,"Human"
24,"Not Disclosed","Prolific",2.5,"Human12_EP",5,"Human"
24,"Not Disclosed","Prolific",2.5,"Human13_EP",3.66666666666667,"Human"
24,"Not Disclosed","Prolific",2.5,"Human14_EP",4.66666666666667,"Human"
24,"Not Disclosed","Prolific",2.5,"Human15_EP",4.66666666666667,"Human"
25,"Not Disclosed","Prolific",4,"AI1_EP",5,"AI"
25,"Not Disclosed","Prolific",4,"AI2_EP",3.33333333333333,"AI"
25,"Not Disclosed","Prolific",4,"AI3_EP",2.66666666666667,"AI"
25,"Not Disclosed","Prolific",4,"AI4_EP",4.33333333333333,"AI"
25,"Not Disclosed","Prolific",4,"AI5_EP",4,"AI"
25,"Not Disclosed","Prolific",4,"AI6_EP",4.33333333333333,"AI"
25,"Not Disclosed","Prolific",4,"AI7_EP",5,"AI"
25,"Not Disclosed","Prolific",4,"AI8_EP",4.33333333333333,"AI"
25,"Not Disclosed","Prolific",4,"AI9_EP",4.33333333333333,"AI"
25,"Not Disclosed","Prolific",4,"AI10_EP",3.33333333333333,"AI"
25,"Not Disclosed","Prolific",4,"AI11_EP",4,"AI"
25,"Not Disclosed","Prolific",4,"AI12_EP",1.66666666666667,"AI"
25,"Not Disclosed","Prolific",4,"AI13_EP",3,"AI"
25,"Not Disclosed","Prolific",4,"AI14_EP",3,"AI"
25,"Not Disclosed","Prolific",4,"AI15_EP",4,"AI"
25,"Not Disclosed","Prolific",4,"Human1_EP",3,"Human"
25,"Not Disclosed","Prolific",4,"Human2_EP",3.33333333333333,"Human"
25,"Not Disclosed","Prolific",4,"Human3_EP",2,"Human"
25,"Not Disclosed","Prolific",4,"Human4_EP",5,"Human"
25,"Not Disclosed","Prolific",4,"Human5_EP",3.66666666666667,"Human"
25,"Not Disclosed","Prolific",4,"Human6_EP",4,"Human"
25,"Not Disclosed","Prolific",4,"Human7_EP",3.33333333333333,"Human"
25,"Not Disclosed","Prolific",4,"Human8_EP",3.66666666666667,"Human"
25,"Not Disclosed","Prolific",4,"Human9_EP",2.66666666666667,"Human"
25,"Not Disclosed","Prolific",4,"Human10_EP",4.66666666666667,"Human"
25,"Not Disclosed","Prolific",4,"Human11_EP",3.33333333333333,"Human"
25,"Not Disclosed","Prolific",4,"Human12_EP",4,"Human"
